Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2/18/2017 17:00,2017,2,18,17,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 18:00,2017,2,18,18,75,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 19:00,2017,2,18,19,101,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 20:00,2017,2,18,20,114,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 21:00,2017,2,18,21,106,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 22:00,2017,2,18,22,127,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 23:00,2017,2,18,23,128,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 0:00,2017,2,19,0,141,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 1:00,2017,2,19,1,160,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 2:00,2017,2,19,2,181,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 3:00,2017,2,19,3,175,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 4:00,2017,2,19,4,170,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 5:00,2017,2,19,5,169,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 6:00,2017,2,19,6,166,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 7:00,2017,2,19,7,157,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 8:00,2017,2,19,8,164,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 9:00,2017,2,19,9,165,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 10:00,2017,2,19,10,162,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 11:00,2017,2,19,11,169,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 12:00,2017,2,19,12,172,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 13:00,2017,2,19,13,149,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 14:00,2017,2,19,14,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 15:00,2017,2,19,15,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 16:00,2017,2,19,16,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 17:00,2017,2,19,17,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 18:00,2017,2,19,18,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 19:00,2017,2,19,19,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 20:00,2017,2,19,20,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 21:00,2017,2,19,21,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 22:00,2017,2,19,22,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/19/2017 23:00,2017,2,19,23,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 0:00,2017,2,20,0,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 1:00,2017,2,20,1,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 2:00,2017,2,20,2,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 3:00,2017,2,20,3,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 4:00,2017,2,20,4,2,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 5:00,2017,2,20,5,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 6:00,2017,2,20,6,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 7:00,2017,2,20,7,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 8:00,2017,2,20,8,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 9:00,2017,2,20,9,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 10:00,2017,2,20,10,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 11:00,2017,2,20,11,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 12:00,2017,2,20,12,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 13:00,2017,2,20,13,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 14:00,2017,2,20,14,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 15:00,2017,2,20,15,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 16:00,2017,2,20,16,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 17:00,2017,2,20,17,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 18:00,2017,2,20,18,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 19:00,2017,2,20,19,26,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 20:00,2017,2,20,20,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 21:00,2017,2,20,21,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 22:00,2017,2,20,22,31,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/20/2017 23:00,2017,2,20,23,39,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 0:00,2017,2,21,0,45,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 1:00,2017,2,21,1,36,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 2:00,2017,2,21,2,48,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 3:00,2017,2,21,3,50,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 4:00,2017,2,21,4,58,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 5:00,2017,2,21,5,92,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 6:00,2017,2,21,6,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 7:00,2017,2,21,7,75,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 8:00,2017,2,21,8,71,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 9:00,2017,2,21,9,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 10:00,2017,2,21,10,60,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 11:00,2017,2,21,11,56,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 12:00,2017,2,21,12,53,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 13:00,2017,2,21,13,60,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 14:00,2017,2,21,14,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 15:00,2017,2,21,15,44,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 16:00,2017,2,21,16,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 17:00,2017,2,21,17,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 18:00,2017,2,21,18,55,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 19:00,2017,2,21,19,66,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 20:00,2017,2,21,20,78,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 21:00,2017,2,21,21,55,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 22:00,2017,2,21,22,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/21/2017 23:00,2017,2,21,23,66,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 0:00,2017,2,22,0,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 1:00,2017,2,22,1,82,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 2:00,2017,2,22,2,82,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 3:00,2017,2,22,3,88,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 4:00,2017,2,22,4,91,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 5:00,2017,2,22,5,99,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 6:00,2017,2,22,6,98,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 7:00,2017,2,22,7,101,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 8:00,2017,2,22,8,107,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 9:00,2017,2,22,9,121,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 10:00,2017,2,22,10,134,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 11:00,2017,2,22,11,140,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 12:00,2017,2,22,12,136,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 13:00,2017,2,22,13,129,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 14:00,2017,2,22,14,119,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 15:00,2017,2,22,15,109,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 16:00,2017,2,22,16,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 17:00,2017,2,22,17,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 18:00,2017,2,22,18,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 19:00,2017,2,22,19,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 20:00,2017,2,22,20,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 21:00,2017,2,22,21,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 22:00,2017,2,22,22,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/22/2017 23:00,2017,2,22,23,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 0:00,2017,2,23,0,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 1:00,2017,2,23,1,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 2:00,2017,2,23,2,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 3:00,2017,2,23,3,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 4:00,2017,2,23,4,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 5:00,2017,2,23,5,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 6:00,2017,2,23,6,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 7:00,2017,2,23,7,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 8:00,2017,2,23,8,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 9:00,2017,2,23,9,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 10:00,2017,2,23,10,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 11:00,2017,2,23,11,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 12:00,2017,2,23,12,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 13:00,2017,2,23,13,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 14:00,2017,2,23,14,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 15:00,2017,2,23,15,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 16:00,2017,2,23,16,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 17:00,2017,2,23,17,31,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 18:00,2017,2,23,18,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 19:00,2017,2,23,19,38,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 20:00,2017,2,23,20,36,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 21:00,2017,2,23,21,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 22:00,2017,2,23,22,45,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/23/2017 23:00,2017,2,23,23,58,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 0:00,2017,2,24,0,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 1:00,2017,2,24,1,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 2:00,2017,2,24,2,55,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 3:00,2017,2,24,3,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 4:00,2017,2,24,4,20,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 5:00,2017,2,24,5,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 6:00,2017,2,24,6,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 7:00,2017,2,24,7,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 8:00,2017,2,24,8,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 9:00,2017,2,24,9,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 10:00,2017,2,24,10,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 11:00,2017,2,24,11,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 12:00,2017,2,24,12,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 13:00,2017,2,24,13,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 14:00,2017,2,24,14,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 15:00,2017,2,24,15,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 16:00,2017,2,24,16,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 17:00,2017,2,24,17,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 18:00,2017,2,24,18,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 19:00,2017,2,24,19,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 20:00,2017,2,24,20,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 21:00,2017,2,24,21,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 22:00,2017,2,24,22,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/24/2017 23:00,2017,2,24,23,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 0:00,2017,2,25,0,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 1:00,2017,2,25,1,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 2:00,2017,2,25,2,38,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 3:00,2017,2,25,3,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 4:00,2017,2,25,4,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 5:00,2017,2,25,5,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 6:00,2017,2,25,6,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 7:00,2017,2,25,7,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 8:00,2017,2,25,8,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 9:00,2017,2,25,9,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 10:00,2017,2,25,10,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 11:00,2017,2,25,11,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 12:00,2017,2,25,12,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 13:00,2017,2,25,13,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 14:00,2017,2,25,14,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 15:00,2017,2,25,15,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 16:00,2017,2,25,16,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 17:00,2017,2,25,17,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 18:00,2017,2,25,18,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 19:00,2017,2,25,19,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 20:00,2017,2,25,20,20,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 21:00,2017,2,25,21,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 22:00,2017,2,25,22,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/25/2017 23:00,2017,2,25,23,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 0:00,2017,2,26,0,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 1:00,2017,2,26,1,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 2:00,2017,2,26,2,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 3:00,2017,2,26,3,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 4:00,2017,2,26,4,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 5:00,2017,2,26,5,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 6:00,2017,2,26,6,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 7:00,2017,2,26,7,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 8:00,2017,2,26,8,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 9:00,2017,2,26,9,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 10:00,2017,2,26,10,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 11:00,2017,2,26,11,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 12:00,2017,2,26,12,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 13:00,2017,2,26,13,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 14:00,2017,2,26,14,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 15:00,2017,2,26,15,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 16:00,2017,2,26,16,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 17:00,2017,2,26,17,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 18:00,2017,2,26,18,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 19:00,2017,2,26,19,40,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 20:00,2017,2,26,20,43,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 21:00,2017,2,26,21,47,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 22:00,2017,2,26,22,54,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/26/2017 23:00,2017,2,26,23,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 0:00,2017,2,27,0,47,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 1:00,2017,2,27,1,69,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 2:00,2017,2,27,2,104,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 3:00,2017,2,27,3,103,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 4:00,2017,2,27,4,122,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 5:00,2017,2,27,5,111,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 6:00,2017,2,27,6,91,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 7:00,2017,2,27,7,83,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 8:00,2017,2,27,8,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 9:00,2017,2,27,9,96,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 10:00,2017,2,27,10,104,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 11:00,2017,2,27,11,115,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 12:00,2017,2,27,12,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 13:00,2017,2,27,13,116,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 14:00,2017,2,27,14,95,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 15:00,2017,2,27,15,60,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 16:00,2017,2,27,16,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 17:00,2017,2,27,17,48,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 18:00,2017,2,27,18,46,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 19:00,2017,2,27,19,44,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 20:00,2017,2,27,20,45,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 21:00,2017,2,27,21,52,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 22:00,2017,2,27,22,60,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/27/2017 23:00,2017,2,27,23,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 0:00,2017,2,28,0,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 1:00,2017,2,28,1,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 2:00,2017,2,28,2,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 3:00,2017,2,28,3,20,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 4:00,2017,2,28,4,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 5:00,2017,2,28,5,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 6:00,2017,2,28,6,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 7:00,2017,2,28,7,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 8:00,2017,2,28,8,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 9:00,2017,2,28,9,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 10:00,2017,2,28,10,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 11:00,2017,2,28,11,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 12:00,2017,2,28,12,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 13:00,2017,2,28,13,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 14:00,2017,2,28,14,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 15:00,2017,2,28,15,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 16:00,2017,2,28,16,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 17:00,2017,2,28,17,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 18:00,2017,2,28,18,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 19:00,2017,2,28,19,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 20:00,2017,2,28,20,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 21:00,2017,2,28,21,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 22:00,2017,2,28,22,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/28/2017 23:00,2017,2,28,23,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 0:00,2017,3,1,0,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 1:00,2017,3,1,1,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 2:00,2017,3,1,2,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 3:00,2017,3,1,3,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 4:00,2017,3,1,4,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 5:00,2017,3,1,5,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 6:00,2017,3,1,6,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 7:00,2017,3,1,7,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 8:00,2017,3,1,8,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 9:00,2017,3,1,9,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 10:00,2017,3,1,10,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 11:00,2017,3,1,11,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 12:00,2017,3,1,12,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 13:00,2017,3,1,13,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 14:00,2017,3,1,14,29,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 15:00,2017,3,1,15,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 16:00,2017,3,1,16,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 17:00,2017,3,1,17,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 18:00,2017,3,1,18,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 19:00,2017,3,1,19,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 20:00,2017,3,1,20,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 21:00,2017,3,1,21,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 22:00,2017,3,1,22,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/1/2017 23:00,2017,3,1,23,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 0:00,2017,3,2,0,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 1:00,2017,3,2,1,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 2:00,2017,3,2,2,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 3:00,2017,3,2,3,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 4:00,2017,3,2,4,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 5:00,2017,3,2,5,28,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 6:00,2017,3,2,6,26,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 7:00,2017,3,2,7,44,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 8:00,2017,3,2,8,49,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 9:00,2017,3,2,9,66,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 10:00,2017,3,2,10,66,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 11:00,2017,3,2,11,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 12:00,2017,3,2,12,37,?g/m?,1 Hr,Valid
